4,"I ordered this set as well as a pair of Beyerdynamic Amion Wireless headphones to compare against each other. After a considerable period of online research and review-reading, I had narrowed my choices down to these two. Honestly, it wasn't even close. The Sennheisers sound far better, fit better, have better BT connectivity and are MUCH cheaper. The Amions, while good, were certainly not good enough to justify the almost $600 price tag. If they were priced at closer to $200, then sure. I will say that I haven't yet had a chance to deal with all of the various and sundry buttons on the Sennheisers, or use them on a phone call (but my main use for these will be at work, so I don't anticipate taking calls while wearing them), so I can't attest to those aspects--and I absolutely refuse to use the noise cancellation, so I am very happy that I can turn it off with a switch, rather than needing a software function through an app, like the Bose QC line. Sound quality is the number one variable for me and using noise cancellation is like trying to listen to music through two bowls of pea soup. Now, as the headline suggests, the sonic quality of these is excellent--especially considering these are BT headphones--but I will say that the overall character of the sound is a wee bit too warm for my taste. It's not mushy--there is good detail and punch--but these were definitely designed to appeal to a more consumer-friendly ear (because consumers have been taught over the past 30 years that tons of bass is more important than overall sound quality). Fortunately, for me, that's not enough of a problem to overcome all of the positives with this product. I plan to use the Sennheiser app just long enough to adjust the EQ on the headset, and then I'm done with it. If Sennheiser wants my data, they can buy it from me, not Hoover it out of my phone for free."
5,"I think this is a superior alternative to the popular ANC headphone brands (Sony, Bose, Beats), as the sound quality is on another level. The Sony 1000Xm4's don't sound bad by any means, but these have so much more track separation and nuance. This becomes immediately apparent when you're listening to music with multiple layers.
Bass resonates deep and is clear. The highs sparkle. The mids are recessed a bit but lush, giving you a warm, clear sound all the way through. Easy to listen to for hours. I LOVE these!

The earcups are also rather roomy. My ears don't touch anything at all. However, the bottom of the ear cushion has just a bit too much force against my head, and my head is on the narrow side. It's not uncomfortable though.

ANC is pretty effective. Not as much as the Sony 1000Xm4's, but it's on the upper end of things.

IMO the volume buttons on the right earcup are too similar. It's hard to tell if you're pressing the pause button or the volume button. You eventually learn which is which though, and you can feel around to figure it out. It would help if Sennheiser gave the middle button a different texture or elevation. Shouldn't be that hard of an R&D fix.

There's 2 things I really don't like about this product:
1. The carrying case is trash for headphones this expensive. The top and bottom are hard shelled, but it's a compressible case, so I wouldn't completely trust it to protect the headphones. It's a good thing they have exceptional build quality.
2. The headphones automatically turn on and off by opening and closing the headphones. I think this is stupid. If I want to wear the headphones around my neck while they're off. I should be able to. Sennheiser should have put on a power button and made the auto-on/off feature optional through the app.

Overall though, these are amazing. Even at the original retail price of $400, I would consider these to be pretty good, but at $277 here, it's no question. They're worth it, for sure. I think they're better quality headphones than the Sony 1000X m4 and the Bose NC 700's due to superior sound and build quality. They're headphones after all. Audio is the reason we use them in the first place."
3,"I had the previous gen momentums, and was initially pleased with this upgrade. Over time, I found them to be almost useless because they would constantly pause my media. Attempts to turn this off with their broken mobile app failed for weeks, until I was finally able to get them to connect last night. Once I upgraded the firmware to 3.x and turned off the auto-pause feature, these headphones became usable. If you love the sound but hate the functionality, try and get an upgrade installed before sending them back.

I'm leaving this review at 3 stars due to the headache I had to go through to make these not work like cheap garbage."
5,"I love Sennheiser's sound! I had a pair of HD380 pro headphones from Sennheiser that I loved. My daughter broke them so I used it as an opportunity to switch to a wireless pair. I listened to the Aiwa arc-1, Bose QC 35, Bose 700, Jabra Elite 85, Sennheiser Momentum 2, Sennheiser Momentum 3 and Beats Studio 3 headphones.

They all sound good but the cleanest and most accurate sound AND feeling (yes, your bass should produce a physical sensation) is the Sennheiser Momentum 3.

I originally purchased the Momentum 2 headphones but the ear cups were a little to small for me and it felt like my ear was to close to the speaker.

The Momentum 3 has larger ear cups and more padding. I have had no issues with connectivity and the sound is amazing.

Noise cancellation is ok, which is not the reason I buy headphones at this price.

If you want a great sound that you can tweak even more with their app, I'd recommend the Sennheiser Momentum 3."
3,"AbsolutelyiIncredible sound, the best of any cordless cans I've tried yet. Noise cancelling was also great, open windows with lawn mowers going and wife/kids in the background were completely cancelled for me as well as other people on my calls. The depth of the cans was a bit shallow though and after an hour or two led to a bit of a claustrophobic feeling.

The connectivity issues are what really kill this as a product. I constantly fought the bluetooth drivers and had to repeatedly uninstall/reinstall/reboot to keep the headphones connected. Also for some reason these showed up as two different audio devices in Windows, one being the incredible sound (only for music) and the other being a flat distant sound stage that was applied during calls. In the end I started using them with the cord, which defeats the purpose of paying for wireless APTx headphones, so I returned them."
3,"I had the prior generation of these, the Momentum 2 which I used for years on planes and absolutely loved. The sound was amazing, comfort amazing, and could reasonably use as a phone headset. I lost my M2's on a plane, so I started looking for the successor, comparing to Bose 700, Sony 1000. In the store, the Momentums won. I simply prefer the clarity and tight bass of these headphones, the difference in audio quality is clear as day to me. But, two issues made me return them for the Sony's. As others mention, the auto-off is poorly designed. If I turned my head to the right, the headset would pause music. I updated the firmware, updated the app, tried to turn off the feature and it simply never went away. It consistently turned off music when turning my head to the right no matter what I did. The other flaw is that they are actually significantly bigger than the M2's when folded, which is a difficult achievement. They are so fat, they didn't fit in my backpack. Twice as fat as the Sony when folded.

The glitch seems like such an obvious flaw I can't believe that Sennheiser let this out the door. And they really should understand that many customers pack headphones in bags, and might want them a bit more compact. Anyway, I'm happy with the Sony headphones at this point."
5,"I break headphones, usually on the arm just over the cup, despite my best efforts not to (lift off both cups gently at the same time and only as far as I need to remove them). These will not have that problem, while I have concerns about the hinges in the long-term, it's an easier fix with a screwdriver than having to break out the Gorilla Glue.

The battery life averaging 17 hours is a boon as these are not intended for extremely long sessions. The padding on the headband will be giving you a headache by the time you run the battery from full to empty in a session. You can use them as wired headphones as well while charging, which is a feature I've leaned on a few times to save my battery.

The noise cancellation is pretty decent as well, my favorite feature is the Transparent Hearing, you will want to have it set to leave the music playing in the app, this way you can have a conversation with someone without losing all audio from whatever you might be doing, it's also helpful to keep yourself from speaking too loud when using the mic. Speaking of the mic is, it's alright. I'm just told I sound different, but I don't have many audiophile friends that can describe it other than, ""not bad, just different.""

I used the app to drag the EQ a bit up and to the left to get the bit extra bass I like, it's simplified interface is something to get used to, I had a good idea what levels to move where when I find myself working with only a draggable button on a field.

I was considering the Sony XM3s, while some aspects have me thinking the Sony's would be better, the build quality makes up for it, plus genuine leather. Sony may set the hardware standard, but on a flagship product, they couldn't care less if the cups breathe. Gotta keep it all in perspective. Leather."
5,"I’m a mostly earbud user. Lately I’ve had the Sony XM3’s and I’ve just gotten some Jabra 75T’s. A little background, I’m in the electrical line industry. That means a ton of traveling, a lot of living in loud hotels, and not a lot of isolation. I loved the Sony earbuds ANC, but hated the lack of water resistance. In my industry we’re working in the rain, so I had to switch to the Jabras, which means I required a set of ANC headphones. Now let’s get to the Sennheisers!

-The case sucks. You’re most likely going to be traveling with these, and a soft case is a no-go. I bought a separate hard case for them on amazon, problem solved, just something to be aware of. If you’re not traveling a lot, the case should be fine.

-the sound is insane. Crystal clear, bass is plenty FOR MOST but I’m beyond impressed. I just got them but I’ve played six genres already and they all sounded great.

-Coming from the Sony Earbuds, the ANC is really good, but if you’re someone whose had top of the line ANC headphones in the past, I’m not sure how it would stack up. I did notice that the Sony 1000 series over the war set did have better ANC than these, though these will drown out plenty.

-Aesthetically, these look better than 95% of the market in my eyes. Also the earcups feel comfortable and luxurious.

-Price: they are worth it.

-The app is not as good as Sony’s but the EQ is simple enough to play with and it’s easy to get to what you want.

-I prefer hard buttons over touch controls, especially at the gym, so this works for me. If you want touch controls, Sony is your place.

-battery life is good if you’re coming from earbuds, but bad if you’ve been rocking wireless over the ear sets. Me personally, I’m cool with it, but that’s because I have the jabra’s to pick up the slack If need be.

So all in all, I’m feeling pretty great about the sennheisers. Get a hard shell case and you’ll have a great set of ANC headphones!"
5,"Very happy with my Sennheiser Momentum 3! Next to the Bowers & Wilkins PX7, it's the best sounding headphones I have ever heard! Very close to my PX7 for detail and soundstage! Better audio quality than Sony and Bose! The bass thumps and the highs are so clear! My PX7 and Momentum 3 are my two favorite headphones! I have the Bose 700, Sony WH-1000XM3, Bose QC35II, Bose Soundlink II, and Sony WH-XB900N. Bowers & Wilkins PX7 and Sennheiser Momentum 3 sounds better than all the rest!"
5,"Even though I love music and have several pair of headphones, I probably fall short of being called an audiophile as I don’t know most of the technical terms related to headphones. So here’s my decidedly layman’s review:

Received these today. Been listening to these off-and-on since. Even compared them to three of my other headphones (Beats Studio Wireless, Beats Studio Wired, and B&O H4 Wireless). This certainly outperforms all three (plus my Wireless Parrots) in almost and maybe every way. So far, I can confidently say these are the best headphones I’ve ever owned.

Sound - best sounding headphones I’ve ever owned with the most accuracy of sound. I used to really like headphones that emphasized the bass (thus the previous Bests headphones), but now I lean toward more accuracy of sound. The bass is still there, but it’s not overpowering.

ANC - these are the first headphones I’ve owned where I think I actually prefer to listen in Noise Cancelling mode. Usually I find ANC to flatten the sound, but here I find it actually results in slightly more depth and breadth of the sound field. So far, I seem to gravitate to the Anti-Wind setting which equates to the medium ANC setting.

Battery Life - they arrived out of the box with 20% battery life. After playing with them a bit, I decided I better get them to a full charge. Probably because I kept checking on them, it seemed like they might not ever get past 60%, but after leaving them alone longer they reached 100%. They dipped down to 80% earlier but another charge and they were pretty quickly back to 100%. So far, much better than my Parrots which had the worst battery life of any wireless headphones I’ve ever owned. I also like that by pressing the middle button on the right cup, it verbally tells you the remaining battery life. In addition, you can see the battery life on the app on your phone as well as on the battery section on your iPhone itself.

Been listening you them over an hour since last full charge and they’re still at 100%.

Controls - I find them pretty intuitive. Phone paired pretty easily with my iPhone. It took a little more persistence to pair it with the Bluetooth adapter attached to my old school home stereo system, but that probably has more to do with my adapter and my own learning curve (adapter is new too).

The top button is for turning ANC on or off as well turning Transparent Hearing on or off. So far, I like ANC on and Transparent Hearing turned off. That may change once I can travel (fly) for work again.

Apps - the primary app is pretty cool. There are three ANC settings - Max, Anti Wind (medium), and Anti Pressure (low). So far, I find I like the aural soundscape of Anti Wind the best.

It also tells you if you have Transparent Hearing turned on or off. You can also turn TH on/off via the app.

There also is an equalizer but as opposed to my B&Os, so far I find I find I like it better if I leave it alone.

As noted above it also tells you your remaining battery life.

There is also a separate Tile app available you can use to locate your headphones. Through the app, you can see how close you are to your headphones as well “find” them by causing them to vibrate and emit a signal. Useful for sure, but I wish they emitted a louder sound. Not sure I’d hear them if there was any other sound around like in a loud airport.

A little about how I’ve used them today and what I’ve listened to:

Listened to a lot of Madonna today. Ray of Light album was first thing I tried out via my iPhone (Apple Music) as it has a pretty ambient soundscape. I wasn’t quite as blown away as I had hoped, but headphones did a very good job. This might be one where tampering with equalizer might be useful.

I also listened to soundtrack for movie W.E. Wow. Sounded just phenomenal.

Also listened to Sinead O’Connor’s Lion and the Cobra on vinyl via Bluetooth adapter connected to old school sound system. Overall, it did a good job given I was listening via pieced together technology. I’ll probably go back to just listening to vinyl on speakers, but still need to try it out with CD player. After, I did listen to Sinead’s I Want Your (Hands on Me) on my iPhone (Apple Music) and it sounded great although I did detect a bit of white noise hiss, but I attribute that more to it being an analog recording that likely hasn’t been digitally remastered.

Also, some Ben Platt (also Apple Music on iPhone). Sounds great.

Now listening to Madonna Madame X (Apple Music on iPhone). Sounds pretty phenomenal and I’m finding it a bit of fun to tamper with the equalizer on this one.

Also, since I have an iPhone, I didn’t bother messing with setting up Alexa as my assistant. I’ll stick with Siri.

For three years, I’ve known my next headphones would probably either be Sennheiser or Master & Dynamic. After doing a lot of research again recently before purchasing these, I think I made the right choice.

Update: Day 2

Woke up late this morning and grabbed my headphones which have been charging overnight. Soon as I put them on, they automatically paired with my iPhone and started playing Lucky Star which I had started before I went to bed last night.

I listened to rest of Madonna’s debut album
as well. Her debut isn’t the most aurally nuanced (which is one of its charms). I’ve also listened to this album a ton since it came out in 1983 so wasn’t expecting any major surprises. However, I noticed certain elements that haven’t been as prominent to me before like certain percussion elements (Borderline) or saxophone riffs (I Know It) or synthesizer flourishes (Holiday/Think of Me).

I do notice the headphones being a little more “touchy” as far as turning off/pausing if I touch them or turn so one of the cups touches a pillow. Not too annoying though. Just tried to recreate making it pause with those same motions and it didn’t do it now.

Also sometimes when I put them around my neck or put them down, they automatically quit playing but often I have to put them in folded up position to turn them off although using middle button on right cup also seems to work. I don’t find (as some users have) that the phones are super sensitive to how they’re folded to be turned off so I like that. As long as they’re folded, they turn off.

Wireless reach - I forgot to mention that when I listened to vinyl last night, the stereo is on second floor and I was in living room and I had no loss of signal so that was good.

Loudness - phones do get plenty loud (certainly loud enough). Do I wish they got a bit louder? Sure, but they get quite loud for wireless headphones and it’s probably a good thing for my hearing they don’t get louder.

Another Update:

I don’t really use headphones for phone calls so can’t comment on that.

Case - I actually like it. Much better than no case (I had to order a third party for my B&O headphones) or just a cloth bag. I know some would prefer a harder outer shell to the case and are worried their headphones will get damaged in their bag through the case, but it’s not like I’m gonna be packing ginsu knives in my totes or duffels. The cloth case will actually help it take up less room in my bag. I also like the inner pouch to hold the charging cable and cord for wired listening.

I agree the equalizer could be a little more well designed (I actually like the equalizer on the B&O app), but I’m having more fun playing with it."
5,"These are simply awesome cans! I owe a pair of Sony WH1000XM3's which are a superb device. I think Sony is to be complimented for their recent production of some world class products, stepping clearly out in front of the simply good mass produced electronics that they are noted for. That being said, these Sennheiser Momentum 3 are just a bit sweeter, a bit more distinct and sharp in the upper range. It's kind of a wasteful, delicious indulgence to own several different cans to experience their unique performance. As a baby boomer (easy haters) I've probably blowed out most of my fine range hearing having experienced first hand the finest rock music ever produced in the history the world in the 60's, 70's and 80's (go ahead, I double dare you to say differently)! These Sennheiser's rock the Zep, the Stones, Pink Floyd and yes Leonard Cohen the way it was met to be! Give them a shot..you won't be disappointed!"
4,"I use them for daily commute and listening on my iPhone. Noise canceling is acceptable when riding on the bus, it has 3 settings.

I like physical buttons, less confusing to use.

I returned first pair because disconnecting too often for no reason or just after a simple head movement.

Sound on first pair was superb, outstanding sub lows And clarity of sounds, well defined, rich but not overpowering. Soundstage feeling pretty amazing. It reminded me the sound from HD 800.

Replacement set so far doesn’t disconnect. However sound is not as top notch as first pair, diminished sub lows, tested with same music and equalizer settings and volume. I even compared both sets before returning first set(if it wouldn’t disconnect so much I would have kept first one) that low rumbling low base that spreads around with enough force to feel it but subtle at same time and extremely hard to reproduce with regular speakers/headphones is almost non existing on the second pair. I’m considering returning it and buying another brand or maybe trying my luck with a third set?

Pros: Great sound quality, materials, look and feeling. Clamping force is just enough to hold them in place without squishing my ears/head. I don’t feel them at all even after wearing them for hours. Noise canceling can be turned of and on. They are not a huge size. Balanced sound doesn’t cause fatigue after prolonged use. Ear pads are made of leather and foam , plush and very comfortable.

Cons: no lock on sliders to adjust and keep size. Don’t fold flat. No power button to turn them off(they turn off by folding them of pressing volume button for several seconds) Variable quality of manufacturing, comparing both I had one with more sub lows and beautiful sound than the other) phone Application need improvement, disconnect after every single action taken even though it was just looking at options. Horrible.

If you are a perfectionist would notice ear pads are not even made,

With some improvements could be a great pair of headphones one of the top three!

I still like the sound"
5,"After a bunch of hours of research, I decided to drop the big bucks on the Momentum 3's (M3W) and was left tremendously impressed. Key points as to what I was looking for
A: Good seal for travel when I'm on the train
B: Best audio quality possible within a 400$ Budget
C: Minimum of 15 hours battery life. The 7 hours I got used to from my backbeat 3100's (Good audio quality but trash connectivity)
D: Does not look objectively ugly
E: Ideally metal construction to last longer (Plastic ATH M50's snapped for no reason after 5 years)
Optional: Connection to more than 1 Device

The M3W's manage to have a super strong band and metal arms, great seal, excellent quality real leather ear cups, ability to connect to multiple devices, app with an equalizer so I can not get slapped by the heavy bass , best sound compared to the alternatives which keeps up with my DT 880 Premium's (In a quiet room cause these are open back) and to top it all off is an average 20 hour battery life and they look fantastic in person. The main reason I chose the M3W's over the Alts is because the alts had a SOLID advantage in noise canceling (Data center and network engineers, keep your eyes on those WH-1000XM3's) but were lost in the sound quality category which was paramount for me since ANC was not a huge deal for my needs. I still came out very happy on the other end because the ANC on these are still VERY solid and I am now able to game in the living room with the AC full blast and be able to hear everything perfectly. Apparently there were issues with software but with the latest firmware available, I had almost zero issues. I'd give these bad boys a 9/10 and a super solid recommendation.

NOTE: If you are bass sensitive like me, be ready to lower the bass on these and have an equalization app on windows at the ready but this is more a point of preference and not a determent.

Alternative options:
Sony WH-1000XM3's - Killer ANC, great sound, full plastic frame which is a negative to me after the arm of my ATH M50's snapped after 5 years. Now I only buy metal framed.

Bose QuietComfort 35 II/QC35's - Also a fantastic option but plastic and not a looker in my opinion.

Amiron Wireless Copper's - The build quality and alcantara fabric used in the construction are utterly breath taking but beyerdynamic (My fav company after Audio Technica's build quality failed me) messed up one VERY important element. The seal is garbage and severely impacts the sound quality to the point where 1 song and I had to throw them in the box and return em. Maybe next time."
2," Audio: The quality of the audio is good. When in comparison to other Noise Cancelling headphones, this headset has definitely got some better bass.

Bluetooth: Major drawback in my headset. This headset is not able to take the phone calls. My momentum headset got paired to bluetooth and status on my phone shows that it got connected for audio and calls. When I make phone calls, the headset is not being used on calls. In the video you can see, the bluetooth headset is connected and when I try to connect on calls its disconnecting itself from calls with message ""call ..."". Very bad experience. Another drawback is range. I couldn't give exact numbers on distance between phone and headset but this headset didn't work similar to other headsets I have been using. An approx 10m is max. It breaks a lot.

Design: It's an impressive design. I wear glasses and I got pain wearing these glasses for 40min. If you compare the comfort and fit, of HD series headphones with momentum, you will notice that momentum's design is lagging a lot. It looks good though. 4/5 on looks! But 1/5 on comfort and fit. A pouch is provided to pack your headphones. It resembles very much to my childhood lunch box. I like it though!

Noise Cancellation: If you are a person who get headaches to noise cancellation, you can find this section of data useful.
Noise Cancellation in these headphones are bit lighter compared to the competitors, however, I still got headache with these headphones. It has an option of transparent hearing which feels like relieving some pressure inside and allowing some outside sound, but I still got headache. So definitely a NO to me on these headphones."
3,"I have set of warn in HD580 so I can say the sound is nearly as good with emphasis in the base but the ""convenience"" features were a complete deal-breaker for me. One, play-pause feature gets triggered by laying the unit on a table top...WHAT? Off button is a soft button meaning a 2 second press of the play/pause button, irritating when the unit is half second slow in response time...this includes volume changes, Bluetooth request/cancellation, next-track and so on. And the last straw, goes to maximum volume every-time I pause a video. I know this is all maybe a firmware away to being solved but I'm tired of expensive things being stupid in the era of face-recognition smart phones."
1,"I purchased these headphones for computer use. These headphones come with a feature turned on by DEFAULT that is SUPPOSED to pause music or audio when you take them off apparently. Unfortunately this feature is poorly implemented, it will permanently mute discord and games and will require a restart. (I would feel sorry for anyone trying to use these in any professional application) All I wanted was a decent pair of wireless headphones that weren't ""MaDe FoR GaMeRs"". I know this feature can bee disabled from a MOBILE APP - that can be put back straight where it came from.
Another fun fact these headphones come with a 2.5 to 3.5 mm cable (why even use 2.5 mm in the first place, what is wrong with you?!) in order to use these headphones the old school way, (Using the Headphones this way will still drain the battery, so whats the point?) BUT they are proprietary which will cost about $11 for a replacement. (O.E is not available on amazon btw, only knock offs)

Tl;Dr Do not buy this for desktop applications. If you're really looking for $300 headphones for on the go applications that might get lost or stolen this might be what you're looking for. (please no)

Audio Quality - 8/10
Build Quality - 8/10
Noise Cancellation - 10/10
Usability - Squirrel stuck in a tailpipe/10"
2,"Perhaps my expectations for this headphone was just too high but I feel is that aside for an excellent sound, everything else, i. e. comfort, connectivity, battery, and noise cancellation is below average.
I have Sennheuser HD650 so I am very familiar with Sennheiser’s sound signature and Momentum 3 sound is excellent.
However, comfort is bad, really bad. For someone who is bald like myself pressure on the top of the head is unbearable and a clamping force is too strong.
Battery life is a joke, as I was able to get only 9 hours from a fully charged one playing at 50% volume.
And noise cancellation is about as good as my old Bose QC25 wired headset which isn’t much by today’s standards.
It feels like different teams worked on designing this pair and that sound team took lead and made everyone to do what they wanted, deliver excellent sound and all other teams had to sacrifice their details to achieve sound quality goal.
So your #1 priority is a sound quality, those are headphones for you.
As for me, they weren’t the one."
4,"So while I would not consider myself an ""audiophile"". I do like a rich and vibrant sound. This headset while having what, I personally would call a poor battery life, as its closer to 10 hours at best. As to the noise cancellation, I had to turn it off and on like 30 times to figure out if there was even a difference. The off the head sleep mode, was annoying and I had to turn that off, if the headset was even a tad off your ear it would turn off. I can see moving it down to the neck doing to sleep but even pulling it away from your ear for more than a few seconds it would turn off.
The redeeming feature, to me was the sound quality. The range was very surprising for me and their was a rich and great sound (at least to my ear) on the default settings for Low, Mid and High, so was great across the range.
I did notice what many complain about the popping and crackling in Bluetooth mode. However, for me this only occurs when I have it linked to more than 1 Bluetooth device. So I find myself clearing the pairing list often, as I move it between devices.
With the drawbacks, maybe it should really be a 3 star. But I was impressed with the sound quality to feel it deserved less than a 4."
5,"For listeners who care more about sound quality than isolation, these headphones are a must. I upgraded to these from the Sennheiser HD 380 Pro, and I am very happy with them. The attention to detail in the construction and tuning stand out, while the isolation is more focused on enhancing audio quality than it is supreme isolation from all outside noise. The first test drive with these was on a four hour flight. I wore them straight through and had no ear fatigue or discomfort from excess pressure. The ear cups and head band are very soft and comfortable! The talk-through feature allowed me to hold full conversations with my wife and airline stewards without missing anything. Would recommend for someone who is on the go and cares more about a flat response and punchy bass than someone who wants a higher end noise canceling headphone."
3,"I've had these headphones for over a year and overall I will say I'm mostly pleased with them. Battery life has never been an issue. Sound quality over a stable/performant Bluetooth connection has been excellent. Had a number of firmware issues for the longest time including one where the headphones very frequently refused to reconnect to my phone pending an authorization workflow (very odd/paranoid security measure), among other things. They have all been pretty much resolved for a few months now, but IMO it was a shoddy product release at best.

One thing that has never been fixed is the terrible aptX LL (Low Latency) performance. I purchased no less than 5 Bluetooth 5.0 transmitters which I had connected to my living room TV always trying to fix a frequent pop/crackle sound coming from the headphones whenever I watched movies or played videogames. I narrowed the issue down to LL because with a non LL connection (on my Samsung Note 10+, for example) the performance was always top-notch and sound was clean. The connection there would've been either SBC, aptX (baseline), or AAC.

I was convinced the issue was with the Bluetooth transmitters. I figured they weren't providing a stable enough connection for the headphones. The last one I purchased was quite expensive (around $70-$80) and had all the bells and whistles including long range capabilities. Still no go.

Finally, one day I paired two of those transmitters (one in RX mode) and once an aptX LL connection was established I connected the RX one to my Momentums via a 2.5mm audio cable and voilà! No pops and no crackles. This is how I have been using the headphones for the last couple of days. Pretty disappointed in this regard."
3,"Pros:

Better call quality. Way better.

Better noise cancelation. It’s not Bose 700 good, but it’s good enough for living next to a busy street in Manhattan.

Neutral

Range isn’t perceptively better than the Momentum 2 for me. If I go my bathroom 15 feet away in my studio apartment it starts cracking. I’m guessing it’s having trouble with the million other 2.4GHz devices nearby.

Cons

It has a USB-C charger but absolutely refuses to charge with any of my USB-C power bricks (Apple and Anker). So much for just taking just my laptop charger with me! Funnily enough, it will work if you use a USB-C to A adapter and back again.

For that reason it charges slowly. The low battery life in class would be fine if it could at least charge quickly.

It has a habit of continuing to play a “leftover tone” at a very low volume after playing some sound. It sounds like a very quiet tinnitus. This with a MacBook Pro.

AAC mode does work with the MacBook Pro, but there’s very high latency. It makes YouTube videos look like poorly lip-synced dubs. This seems to resolve with periodic resetting of Bluetooth from the MBP side.

I don’t know if this is an inherent issue with the codec or a hardware issue, but Sennheiser should just fall back to AptX here. Slightly superior sound quality is not worth how much delay there is. If you’re a competitive gamer, it would be unacceptable.

It seems like a lot of these issues could be resolved. I wouldn’t purchase based on could, though."
4,"Was looking for a good bluetooth headset with aptX LL so I could use it for watching TV without any lip-sync delay. I was surprised how hard it was to find a nice headset from a reputable manufacturer that actually has aptX LL. Apparently Sony and Bose don't have any headphones that support this. Anyway, I found the Momentum 3 and really liked the design. I think it's one of the nicest looking headsets and has a good build quality with a little more metal and a little less plastic than many of the other designs out there. Also, the earpads and headband use a really nice leather leather which adds to the high quality look and feel.

Pros:
- Supports aptX LL for TV listening without any lip-sync delay.
- Nice build quality and good looks.
- Good sound.
- Bluetooth 5.0 when a lot of other headsets out there are still using the older version 4.2.
- Supports Tile to help you find your headphones.
- Supports Alexa.
- Noise cancelling seems to work pretty well.
- App is nice although somewhat light on features. At least it has an EQ function but it is only 3-band.
- USB-C charging.

Neutral:
- Auto-pause. I found this annoying but luckily there is an option to turn it off so, no harm no foul.

Cons:
- Auto power on/off - This is done by unfolding and folding the headphones which I found rather gimmicky and annoying as it can lead to accidentally powering the headphones off. Would have much preferred a traditional power switch. If they ever come out with a Momentum 4, they should ditch this feature.
- Doesn't support high fidelity codecs like aptX HD, LDAC, or HWA LHDC. At least one of those would be nice.
Really surprised and disappointed that it doesn't have aptX HD since it's a high end Sennheiser product and does support the standard aptX and aptX LL codecs. Another nice thing to add if they release a Momentum 4.

Conclusion: If your'e looking for a nice on-ear noise cancelling headset with apt LL, look no further. If you want high fidelity codecs like aptX HD, LDAC, or HWA LHDC, or the newer aptX adaptive, you'll need to look elsewhere."
5,"Bought these to upgrade from my Sennheiser Momentum 2 headphones that I purchased a few years ago.

YES these are worth the extra $$$ to upgrade.
Observations
Sound quality is significantly improved over the Momentum 2's. Hard to describe but it is richer, the background sounds in the recording come out and FLAC audio plays beautifully on them.
The smart application is a little buggy but not worth taking a point off. having to delete and re-add is a little annoying.
Firmware update process for the headphones was painless however.
Transparent hearing is a nice new feature. Keeps ANC (active noise cancellation) active but mid range sounds (voice) transmits through. Also a plus when singing as your own voice comes through loud and clear.
The EQ is interesting. Jury is still out on full benefits but you can definitely hear differences as you adjust realtime.

Verdict? Indulge your ears and buy them."
1,"I use these at the gym. Every time a dumbbell approaches my head the Bluetooth disconnects. I ordered a replacement pair, updated the software, still the same problem. Even on the treadmill they go on and off. I own the previous model which has none of these problems. Yes, the sound is improved but functionality is gone. Also why the indicator light for noise cancellation is in the back? If in front, I could check in a mirror. Because sometimes after the Bluetooth disconnects ANC also turns off.
Update: after turning “smart pause “ now they are usable and merit 4 stars."
2,"I wanted a nice pair of noise cancelling bluetooth headphones that still had a wired option to use without battery via a standard audio jack. Reading about the Momentum 3's had me hopeful they would perfectly fit my needs and they technically do all that but not very well.

The noise cancellation on these is not very good at all. You can tell the difference with it on versus off, but just barely.

I'm quite happy with the sound quality over both bluetooth and wired. I'm still a bit disappointed in the audio quality though considering the cost for these.

The build quality of the headphones themselves are acceptable but the included cable for wired use is terribly cheap, way too short at just over 4 feet and super inconvenient with the smaller 2.5mm twist in jack. I accidentally tugged the cable just slightly and the 2.5mm plug started separating. CHEAP!"
5,"After using these cans, it is hard to go back to any other headphones. The sony xm3's and the bose 700 offer better noise canceling when compared to the Sennheiser's. But no one is going to need such a high level of noise-canceling in regular use unless they are frequent flyers. The sound quality is where the Sennheiser's shine. They have heavy bass without compromising the mids and highs. It makes any kind of music fun and enjoyable. You will never be disappointed with this purchase. People who value sound quality and comfort should definitely have this as their number 1 priority.
The comfort is super amazing. so soft and the real lambskin leather enables me to wear it for prolonged time periods.
They are Sennheiser, you can't go wrong."
4,"Basing this review off headphones I have to compare it with as a casual headphone user, I have the QC25 and Sony WH-1000XM3. Listening to music on Spotify.

Sound: Sennheiser takes the win in the sound quality category for sure, when testing side by side along the other two, it provides a much more immersive experience and clearer bass than the other two.

Comfort:I would rank the Sennheiser momentum 3 comfort to be under the QC25 and above the Sony. Sennheiser is a bit heavier compared to the other two, but at the same time the plush padding makes up for it, but still the Bose is more comfortable to wear for long duration.

Noise isolation: Sennheiser ranks last in terms of noise cancellation, but this does not really affect me too much as my room is fairly quiet already and I don't take these headphone out too often. but if Noise isolation is something you need to have, i would go with the Sony as a better over all pick.

Connection: I havent had any issue with the sennheiser, but i do notice the wireless connection on the Sony is a stronger and more stable at longer range.

I personally like the physical buttons on the Sennheiser vs the Sony, as it gives instant feed back where as touch control can activate the wrong button. Software wise I would have to give it to the Sony as the Sony has much more option and adjustment available also comes with many preset EQ."
